No.,Time,Source,Destination,Protocol,Length,HID Data,HID DataRA,
2721,10.614589,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
2722,10.614616,host,1.45.1,USB,27,,,
2723,10.614939,host,1.45.1,USB,91,40fa000102c300384c05fa8002255314c1146410003209930e040000c00000408000004020000030a41d0030cf2200300001004011401148013444c42340cd74,40fa000102c300384c05fa8002255314c1146410003209930e040000c00000408000004020000030a41d0030cf2200300001004011401148013444c42340cd74,
2724,10.615588,1.45.1,host,USB,27,,,
2725,10.634572,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
2726,10.634589,host,1.45.1,USB,27,,,
2727,10.635053,host,1.45.1,USB,91,40fa000102c400384c05fa8002258460c4212040391b0800224f3af70b481121eaff7f0d9271430568614bc06c6db26d9223c441202db26192be3b61b261929e,40fa000102c400384c05fa8002258460c4212040391b0800224f3af70b481121eaff7f0d9271430568614bc06c6db26d9223c441202db26192be3b61b261929e,
2728,10.639585,1.45.1,host,USB,27,,,
2729,10.654571,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
2730,10.654586,host,1.45.1,USB,27,,,
2731,10.654637,host,1.45.1,USB,91,40fa000102c500384c05fa800225b53b61b280980114631461143d1041d81e1489748c6c41dc1e14e20760146214000400006014621400040000601462140004,40fa000102c500384c05fa800225b53b61b280980114631461143d1041d81e1489748c6c41dc1e14e20760146214000400006014621400040000601462140004,
2732,10.655568,1.45.1,host,USB,27,,,
2733,10.674577,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
2734,10.674604,host,1.45.1,USB,27,,,
2735,10.675078,host,1.45.1,USB,91,40fa000102c600384c05fa800225e600006014621400040000601462140004000060146214631461146014621463146114601462140004000060146214000400,40fa000102c600384c05fa800225e600006014621400040000601462140004000060146214631461146014621463146114601462140004000060146214000400,
2736,10.679578,1.45.1,host,USB,27,,,
2737,10.694583,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
2738,10.694618,host,1.45.1,USB,27,,,
2739,10.694786,host,1.45.1,USB,91,40fa000102c700384c05fa800226170060146214000400006014621400040000601462140004000080000040200000307310541040b374106d9371437f4b413b,40fa000102c700384c05fa800226170060146214000400006014621400040000601462140004000080000040200000307310541040b374106d9371437f4b413b,
2740,10.695588,1.45.1,host,USB,27,,,
2753,10.715586,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
2754,10.715619,host,1.45.1,USB,27,,,
2755,10.715896,host,1.45.1,USB,91,40fa000102c800384c05fa80022648160c72106093413b020c3c7823ea0040509342e4003450b3353243dc600000c02048509342ec000450b33c78003223ea00,40fa000102c800384c05fa80022648160c72106093413b020c3c7823ea0040509342e4003450b3353243dc600000c02048509342ec000450b33c78003223ea00,
2756,10.71959,1.45.1,host,USB,27,,,
2757,10.735573,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
2758,10.735586,host,1.45.1,USB,27,,,
2759,10.735909,host,1.45.1,USB,91,40fa000102c900384c05fa800226794043dc600000c020503c7880e200e03382150000010040c8550030d01423ea00405093913a50b32311509342e4003850b3,40fa000102c900384c05fa800226794043dc600000c020503c7880e200e03382150000010040c8550030d01423ea00405093913a50b32311509342e4003850b3,
2760,10.739592,1.45.1,host,USB,27,,,
2761,10.755596,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
2762,10.75562,host,1.45.1,USB,27,,,
2763,10.756036,host,1.45.1,USB,91,40fa000102ca00384c05fa800226aa003050938e3a50b3401130b2589342ec001058b3589342ec004058b35893b13a58b3589342ec002058b3ffe354fb77104c,40fa000102ca00384c05fa800226aa003050938e3a50b3401130b2589342ec001058b3589342ec004058b35893b13a58b3589342ec002058b3ffe354fb77104c,
2764,10.759574,1.45.1,host,USB,27,,,
2765,10.775654,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
2766,10.775684,host,1.45.1,USB,27,,,
2767,10.775799,host,1.45.1,USB,91,40fa000102cb00384c05fa800226db9342ec00044cb34c9342ec00084cb39014d114036db3310030ffe3cced2830ffe3c3ed2333c2640e0c2633c264040cffe3,40fa000102cb00384c05fa800226db9342ec00044cb34c9342ec00084cb39014d114036db3310030ffe3cced2830ffe3c3ed2333c2640e0c2633c264040cffe3,
2768,10.779671,1.45.1,host,USB,27,,,
2769,10.796602,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
2770,10.796628,host,1.45.1,USB,27,,,
2771,10.797124,host,1.45.1,USB,91,40fa000102cc00384c05fa8002270cc9ed91140031ed30ffe3a8edffe3c2ed9114536ced30ffe3a1edffe3bbed91143382140000e100e000010040621003dc32,40fa000102cc00384c05fa8002270cc9ed91140031ed30ffe3a8edffe3c2ed9114536ced30ffe3a1edffe3bbed91143382140000e100e000010040621003dc32,
2772,10.799592,1.45.1,host,USB,27,,,
2773,10.816595,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
2774,10.816619,host,1.45.1,USB,27,,,
2775,10.816884,host,1.45.1,USB,91,40fa000102cd00384c05fa8002273d103c78000100406a10589342ec010058b3589342e4013058b33c786510589342ec800058b3589342e4803058b33c780001,40fa000102cd00384c05fa8002273d103c78000100406a10589342ec010058b3589342e4013058b33c786510589342ec800058b3589342e4803058b33c780001,
2776,10.819594,1.45.1,host,USB,27,,,
2777,10.836578,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
2778,10.836592,host,1.45.1,USB,27,,,
2779,10.836939,host,1.45.1,USB,91,40fa000102ce00384c05fa8002276e0040c1147d1021e40320419342e40330846c41b30134419342e4803041b380c422202242419342e40430846c41b3015041,40fa000102ce00384c05fa8002276e0040c1147d1021e40320419342e40330846c41b30134419342e4803041b380c422202242419342e40430846c41b3015041,
2780,10.839595,1.45.1,host,USB,27,,,
2781,10.856578,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
2782,10.856593,host,1.45.1,USB,27,,,
2783,10.856952,host,1.45.1,USB,91,40fa000102cf00384c05fa8002279f93106842e408300340086c01b3489342e4013048b3489342e4023048b3489342e4103048b3479342e4f03042ec600047b3,40fa000102cf00384c05fa8002279f93106842e408300340086c01b3489342e4013048b3489342e4023048b3489342e4103048b3479342e4f03042ec600047b3,
2784,10.859577,1.45.1,host,USB,27,,,
2785,10.876588,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
2786,10.876627,host,1.45.1,USB,27,,,
2787,10.877356,host,1.45.1,USB,91,40fa000102d000384c05fa800227d0479342e4083047b3419342ec400041b381140000c001004023ea0040549342ec000454b3549342e4003454b33c780000d1,40fa000102d000384c05fa800227d0479342e4083047b3419342ec400041b381140000c001004023ea0040549342ec000454b3549342e4003454b33c780000d1,
2788,10.879582,1.45.1,host,USB,27,,,
2789,10.897586,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
2790,10.897615,host,1.45.1,USB,27,,,
2791,10.897739,host,1.45.1,USB,91,40fa000102d100384c05fa800228011402381108014069130c604088891329130a136394b13b63b400e0d70b6394913b63b491140032f30700006413451302b3,40fa000102d100384c05fa800228011402381108014069130c604088891329130a136394b13b63b400e0d70b6394913b63b491140032f30700006413451302b3,
2792,10.899592,1.45.1,host,USB,27,,,
2793,10.917586,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
2794,10.917611,host,1.45.1,USB,27,,,
2795,10.918091,host,1.45.1,USB,91,40fa000102d200384c05fa800228326092403bfe0f003360b2601302933c7800005e1200e40120639263e40130c06c63b23c780000d11499120a30639463e401,40fa000102d200384c05fa800228326092403bfe0f003360b2601302933c7800005e1200e40120639263e40130c06c63b23c780000d11499120a30639463e401,
2796,10.919581,1.45.1,host,USB,27,,,
2809,10.937601,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
2810,10.937629,host,1.45.1,USB,27,,,
2811,10.93791,host,1.45.1,USB,91,40fa000102d300384c05fa800228633063b4ffe369ec0533551262b46092403bfe0f0033911260b201316294ff3362b46092403bfe0f003360b26294c468cc74,40fa000102d300384c05fa800228633063b4ffe369ec0533551262b46092403bfe0f0033911260b201316294ff3362b46092403bfe0f003360b26294c468cc74,
2812,10.93959,1.45.1,host,USB,27,,,
2813,10.9576,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
2814,10.957628,host,1.45.1,USB,27,,,
2815,10.95802,host,1.45.1,USB,91,40fa000102d400384c05fa80022894403bf50b0a30ffe34fec639463ec010063b49114d11485120a30639463e4013063b4ffe341ec0633411262b46092403bfe,40fa000102d400384c05fa80022894403bf50b0a30ffe34fec639463ec010063b49114d11485120a30639463e4013063b4ffe341ec0633411262b46092403bfe,
2816,10.959596,1.45.1,host,USB,27,,,
2817,10.97866,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
2818,10.978685,host,1.45.1,USB,27,,,
2819,10.979015,host,1.45.1,USB,91,40fa000102d500384c05fa800228c50f00339d1160b20a306294ffe334ec639463ec010063b491140000d214036db611ffe3e1ffffe3b7ff639563e4013063b5,40fa000102d500384c05fa800228c50f00339d1160b20a306294ffe334ec639463ec010063b491140000d214036db611ffe3e1ffffe3b7ff639563e4013063b5,
2820,10.979592,1.45.1,host,USB,27,,,
2821,10.998582,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
2822,10.998596,host,1.45.1,USB,27,,,
2823,10.9987,host,1.45.1,USB,91,40fa000102d600384c05fa800228f60a30ffe320ec203362b570114093403afe0f003240b34c11229204c4417022b24093403afe0f003240b34711229204c481,40fa000102d600384c05fa800228f60a30ffe320ec203362b570114093403afe0f003240b34c11229204c4417022b24093403afe0f003240b34711229204c481,
2824,10.999656,1.45.1,host,USB,27,,,
2825,11.018589,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
2826,11.018615,host,1.45.1,USB,27,,,
2827,11.019187,host,1.45.1,USB,91,40fa000102d700384c05fa800229277022b24093403afe0f0032107540b34211229282b24093403afe0f00329e1040b30a306294ffe3f6eb639463ec010063b4,40fa000102d700384c05fa800229277022b24093403afe0f0032107540b34211229282b24093403afe0f00329e1040b30a306294ffe3f6eb639463ec010063b4,
2828,11.023662,1.45.1,host,USB,27,,,
2829,11.03861,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
2830,11.038638,host,1.45.1,USB,27,,,
2831,11.03901,host,1.45.1,USB,91,40fa000102d800384c05fa80022958ffe380ff92140000d214036db610ffe3a1ffffe377ff639563e4013063b50a30ffe3e0ebd83362b570104093403afe0f00,40fa000102d800384c05fa80022958ffe380ff92140000d214036db610ffe3a1ffffe377ff639563e4013063b50a30ffe3e0ebd83362b570104093403afe0f00,
2832,11.039595,1.45.1,host,USB,27,,,
2833,11.059609,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
2834,11.059641,host,1.45.1,USB,27,,,
2835,11.060251,host,1.45.1,USB,91,40fa000102d900384c05fa800229893240b34c10229204c4417022b24093403afe0f003240b34710229204c4817022b20d046c9a000040020040a41d003000c8,40fa000102d900384c05fa800229893240b34c10229204c4417022b24093403afe0f003240b34710229204c4817022b20d046c9a000040020040a41d003000c8,
2836,11.063615,1.45.1,host,USB,27,,,
2837,11.079591,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
2838,11.079608,host,1.45.1,USB,27,,,
2839,11.079903,host,1.45.1,USB,91,40fa000102da00384c05fa800229ba0030c0010040300800304093403afe0f0032107540b34913229282b24093403afe0f0032861340b30a306294ffe3a9eb63,40fa000102da00384c05fa800229ba0030c0010040300800304093403afe0f0032107540b34913229282b24093403afe0f0032861340b30a306294ffe3a9eb63,
2840,11.083598,1.45.1,host,USB,27,,,
2841,11.099591,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
